Jour;Catégorie client;Puissance moyenne journalière (W)
2021-01-03;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);765849.0
2021-01-03;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);152595977.0
2021-01-03;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);3057150420.0
2021-01-03;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);31826445411.0
2021-01-03;Puissance moyenne journalière de la production télérelevée totale (W);4839054037.0
2021-01-04;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);150991881.0
2021-01-04;Puissance moyenne journalière de la consommation profilée HTA (W);373427265.0
2021-01-04;Puissance moyenne journalière de la production autres totale (W);1427936183.0
2021-01-10;Puissance moyenne journalière de la production cogénération totale (W);1775865658.0
2021-01-16;Puissance moyenne journalière de la production cogénération profilée (W);290834.0
2021-01-17;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);29321609499.0
2021-01-17;Puissance moyenne journalière de la production autres profilée (W);7145792.0
2021-02-05;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);906346.0
2021-02-05;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);105715749.0
2021-02-19;Puissance moyenne journalière de la consommation télérelevée HTA (W);12947120088.0
2021-02-19;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);113825425.0
2021-02-19;Puissance moyenne journalière de la production cogénération profilée (W);220765.0
2021-02-19;Puissance moyenne journalière de la production hydraulique profilée (W);6109221.0
2021-02-20;Puissance moyenne journalière de la production cogénération totale (W);1686069127.0
2021-02-25;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);17839188047.0
2021-03-12;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);112121846.0
2021-03-12;Puissance moyenne journalière de la production télérelevée totale (W);14392985464.0
2021-03-14;Puissance moyenne journalière de la production autres totale (W);1637703426.0
2021-03-17;Puissance moyenne journalière de la production télérelevée totale (W);10846971322.0
2021-03-17;Puissance moyenne journalière de la production cogénération totale (W);1603305176.0
2021-03-17;Puissance moyenne journalière de la production autres totale (W);1614639456.0
2021-03-23;Puissance moyenne journalière de la production cogénération profilée (W);270367.0
2021-04-05;Puissance moyenne journalière de la consommation totale (W);36070968531.0
2021-04-05;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);101177120.0
2021-04-05;Puissance moyenne journalière de la production cogénération totale (W);18481657.0
2021-04-05;Puissance moyenne journalière de la production autres totale (W);1457708044.0
2021-04-05;Puissance moyenne journalière de la production hydraulique profilée (W);4020572.0
2021-04-05;Puissance moyenne journalière de la production autres profilée (W);2038062.0
2021-04-06;Puissance moyenne journalière de la production cogénération totale (W);23980025.0
2021-04-16;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);1567760.0
2021-04-16;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);116553902.0
2021-04-21;Puissance moyenne journalière de la production télérelevée totale (W);4582256947.0
2021-04-22;Puissance moyenne journalière de la consommation totale HTA (W);13005557327.0
2021-04-22;Puissance moyenne journalière de la production totale (W);8084067741.0
2021-04-22;Puissance moyenne journalière de la production profilée totale (W);800695212.0
2021-04-30;Puissance moyenne journalière de la production profilée totale (W);429678411.0
2021-05-04;Puissance moyenne journalière de la production totale (W);13044172991.0
2021-05-04;Puissance moyenne journalière de la production profilée totale (W);520429804.0
2021-05-04;Puissance moyenne journalière de la production autres profilée (W);2021293.0
2021-05-08;Puissance moyenne journalière de la production hydraulique profilée (W);6258744.0
2021-05-08;Puissance moyenne journalière de la production autres profilée (W);10275753.0
2021-05-09;Puissance moyenne journalière de la production totale (W);9785908395.0
2021-05-09;Puissance moyenne journalière de la production profilée totale (W);545780485.0
2021-05-13;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);1042778.0
2021-05-13;Puissance moyenne journalière de la production totale (W);6571343901.0
2021-05-17;Puissance moyenne journalière de la production profilée totale (W);665635969.0
2021-05-25;Puissance moyenne journalière de la consommation télérelevée HTA (W);12428773829.0
2021-05-28;Puissance moyenne journalière de la consommation profilée HTA (W);262219385.0
2021-05-28;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);12252066631.0
2021-05-28;Puissance moyenne journalière de la production cogénération totale (W);14485198.0
2021-06-02;Puissance moyenne journalière de la consommation totale HTA (W);13413468019.0
2021-06-02;Puissance moyenne journalière de la consommation télérelevée HTA (W);13150940469.0
2021-06-02;Puissance moyenne journalière de la production totale (W);5581636456.0
2021-06-08;Puissance moyenne journalière de la consommation télérelevée HTA (W);13220901460.0
2021-06-08;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);1999762720.0
2021-06-08;Puissance moyenne journalière de la production cogénération profilée (W);47278.0
2021-06-30;Puissance moyenne journalière de la production hydraulique profilée (W);5013129.0
2021-07-04;Puissance moyenne journalière de la consommation télérelevée HTA (W);8662994078.0
2021-07-04;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);66510088.0
2021-07-04;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);2950202240.0
2021-07-04;Puissance moyenne journalière de la production totale (W);4996878427.0
2021-07-04;Puissance moyenne journalière de la production cogénération profilée (W);35821.0
2021-07-09;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);1973552031.0
2021-07-09;Puissance moyenne journalière de la production hydraulique profilée (W);5221906.0
2021-07-15;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);61230427.0
2021-07-15;Puissance moyenne journalière de la production totale (W);8811219190.0
2021-07-15;Puissance moyenne journalière de la production télérelevée totale (W);8253927118.0
2021-07-28;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);2058341235.0
2021-07-28;Puissance moyenne journalière de la consommation profilée HTA (W);282157609.0
2021-07-28;Puissance moyenne journalière de la production télérelevée totale (W);6652570668.0
2021-08-06;Puissance moyenne journalière de la consommation totale HTA (W);10977444285.0
2021-08-06;Puissance moyenne journalière de la consommation télérelevée HTA (W);10687057434.0
2021-08-06;Puissance moyenne journalière de la production télérelevée totale (W);8345643304.0
2021-08-06;Puissance moyenne journalière de la production profilée totale (W);590813034.0
2021-08-06;Puissance moyenne journalière de la production cogénération totale (W);8371435.0
2021-08-17;Puissance moyenne journalière de la consommation totale (W);30433908897.0
2021-08-17;Puissance moyenne journalière de la production autres profilée (W);2137792.0
2021-08-23;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);3500301188.0
2021-08-23;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);11166045963.0
2021-09-04;Puissance moyenne journalière de la consommation télérelevée HTA (W);9853351816.0
2021-10-03;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);1419420548.0
2021-10-24;Puissance moyenne journalière de la consommation totale (W);34377671858.0
2021-10-24;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);17415843064.0
2021-10-24;Puissance moyenne journalière de la production profilée totale (W);514834621.0
2021-10-31;Puissance moyenne journalière de la consommation totale (W);32115601652.0
2021-10-31;Puissance moyenne journalière de la production autres totale (W);1015147870.0
2021-10-31;Puissance moyenne journalière de la production autres profilée (W);2142456.0
2021-11-07;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);1774973082.0
2021-11-07;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);176724250.0
2021-11-07;Puissance moyenne journalière de la production totale (W);7290528681.0
2021-11-12;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);172075971.0
2021-11-12;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);20873512645.0
2021-11-12;Puissance moyenne journalière de la production cogénération totale (W);1304677293.0
2021-11-12;Puissance moyenne journalière de la production autres totale (W);1145181107.0
2021-11-15;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);20294740075.0
2021-11-15;Puissance moyenne journalière de la production profilée totale (W);109227108.0
2021-11-29;Puissance moyenne journalière de la consommation télérelevée HTA (W);14221317783.0
2021-11-29;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);4131926974.0
2021-11-29;Puissance moyenne journalière de la production télérelevée totale (W);6287590925.0
2021-11-29;Puissance moyenne journalière de la production profilée totale (W);188273615.0
2021-11-29;Puissance moyenne journalière de la production cogénération totale (W);1884313535.0
2021-12-02;Puissance moyenne journalière de la production profilée totale (W);186504117.0
2021-12-08;Puissance moyenne journalière de la production autres profilée (W);2168578.0
2021-12-09;Puissance moyenne journalière de la production profilée totale (W);165553327.0
